Station,SampleDate,SampleTime,SampleType,SampleDepth,Taxa,Division,Tally,Density,Biovolume,Notes,CurrentDivision
LE-WQ2,8/9/2018,10:38,water,0-4.2,Monoraphidium sp.,Chlorophyta,1,1.53E+04,6.72E+05,NA,Chlorophyta
LE-WQ2,8/9/2018,10:38,water,0-4.2,Scenedesmus sp.,Chlorophyta,20,3.06E+05,1.15E+07,NA,Chlorophyta
LE-WQ2,8/9/2018,10:38,water,0-4.2,Cryptomonas sp.,Cryptophyta,2,1.45E+04,9.25E+06,NA,Cryptophyta
LE-WQ2,8/9/2018,10:38,water,0-4.2,Plagioselmis nannoplanctica,Cryptophyta,36,5.50E+05,7.06E+07,NA,Cryptophyta
LE-WQ2,8/9/2018,10:38,water,0-4.2,Aphanizomenon sp.,Cyanobacteria,19,7.60E+03,2.69E+05,NA,Cyanobacteria
LE-WQ2,8/9/2018,10:38,water,0-4.2,cf. Aphanocapsa sp.,Cyanobacteria,27,4.13E+05,2.16E+05,NA,Cyanobacteria
LE-WQ2,8/9/2018,10:38,water,0-4.2,Merismopedia sp.,Cyanobacteria,80,1.22E+06,1.22E+06,NA,Cyanobacteria
LE-WQ2,8/9/2018,10:38,water,0-4.2,Microcystis sp.,Cyanobacteria,744,1.14E+07,7.44E+08,NA,Cyanobacteria
LE-WQ2,8/9/2018,10:38,water,0-4.2,cf. Planktolyngbya sp.,Cyanobacteria,83,1.27E+06,1.99E+06,NA,Cyanobacteria
LE-WQ2,8/9/2018,10:38,water,0-4.2,Peridinium sp.,Miozoa,1,1.53E+04,1.04E+08,NA,Miozoa
LE-WQ5,8/9/2018,11:25,water,0-7.9,Aulacoseira sp.,Bacillariophyta,13,1.15E+05,3.38E+07,NA,Bacillariophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Cocconeis placentula,Bacillariophyta,3,2.65E+04,3.44E+07,NA,Bacillariophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Cyclotella sp.,Bacillariophyta,12,1.06E+05,9.00E+06,NA,Bacillariophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Fragilaria sp.,Bacillariophyta,1,8.84E+03,9.16E+05,NA,Bacillariophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Nitzschia sp.,Bacillariophyta,1,1.82E+02,1.47E+04,NA,Bacillariophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Staurosirella pinnata,Bacillariophyta,1,8.84E+03,2.08E+05,NA,Bacillariophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Ulnaria ulna,Bacillariophyta,1,8.84E+03,1.78E+07,NA,Bacillariophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,cf. Chlamydomonas sp.,Chlorophyta,20,1.77E+05,1.16E+07,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Chlorella sp.,Chlorophyta,106,9.37E+05,3.92E+06,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Crucigenia sp.,Chlorophyta,12,1.06E+05,1.70E+06,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Crucigenia tetrapedia,Chlorophyta,16,1.41E+05,2.55E+06,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Dictyosphaerium sp.,Chlorophyta,8,2.64E+04,1.11E+06,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Drepanochloris nannoselene,Chlorophyta,9,7.95E+04,2.19E+05,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Kirchneriella sp.,Chlorophyta,4,1.32E+04,1.11E+05,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Monoraphidium sp.,Chlorophyta,3,2.65E+04,3.33E+05,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,cf. Oocystis sp.,Chlorophyta,16,1.41E+05,1.11E+07,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Scenedesmus sp.,Chlorophyta,18,1.59E+05,2.00E+06,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Tetraedron caudatum,Chlorophyta,1,1.82E+02,1.36E+04,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Tetraedron minimum,Chlorophyta,1,3.30E+03,3.57E+05,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Tetrastrum sp.,Chlorophyta,4,3.54E+04,5.00E+05,NA,Chlorophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Cryptomonas sp.,Cryptophyta,2,6.60E+03,3.54E+06,NA,Cryptophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Plagioselmis nannoplanctica,Cryptophyta,39,3.45E+05,4.42E+07,NA,Cryptophyta
LE-WQ5,8/9/2018,11:25,water,0-7.9,Aphanizomenon sp.,Cyanobacteria,101,8.93E+05,3.16E+07,NA,Cyanobacteria
LE-WQ5,8/9/2018,11:25,water,0-7.9,Dolichospermum sp.,Cyanobacteria,31,2.74E+05,1.79E+07,NA,Cyanobacteria
LE-WQ5,8/9/2018,11:25,water,0-7.9,Merismopedia sp.,Cyanobacteria,16,2.91E+03,2.33E+04,NA,Cyanobacteria
LE-WQ5,8/9/2018,11:25,water,0-7.9,Microcystis sp.,Cyanobacteria,230,2.03E+06,1.33E+08,NA,Cyanobacteria
LE-WQ5,8/9/2018,11:25,water,0-7.9,cf. Planktolyngbya sp.,Cyanobacteria,103,9.10E+05,1.43E+06,NA,Cyanobacteria
LE-WQ1,8/6/2018,10:00,water,0-3.6,cf. Achnanthidium sp.,Bacillariophyta,2,5.35E+04,1.68E+06,NA,Bacillariophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Fragilaria sp.,Bacillariophyta,1,2.67E+04,3.91E+06,NA,Bacillariophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Nitzschia sp.,Bacillariophyta,1,2.67E+04,1.18E+06,NA,Bacillariophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Pantocsekiella ocellata,Bacillariophyta,2,8.00E+02,9.24E+04,NA,Bacillariophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Staurosirella pinnata,Bacillariophyta,1,2.67E+04,6.30E+05,NA,Bacillariophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,cf. Chlamydomonas sp.,Chlorophyta,3,8.02E+04,9.07E+06,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Chlorella sp.,Chlorophyta,62,1.66E+06,6.94E+06,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Crucigenia sp.,Chlorophyta,8,2.14E+05,3.42E+06,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Dictyosphaerium sp.,Chlorophyta,8,3.20E+03,2.09E+05,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Drepanochloris nannoselene,Chlorophyta,7,1.87E+05,5.14E+05,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Kirchneriella sp.,Chlorophyta,8,2.14E+05,1.79E+06,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Monactinus simplex,Chlorophyta,64,2.56E+04,6.41E+06,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Monoraphidium sp.,Chlorophyta,1,7.26E+03,2.28E+05,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Oocystis sp.,Chlorophyta,4,2.91E+04,1.46E+06,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Scenedesmus sp.,Chlorophyta,14,3.74E+05,3.92E+06,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Sphaerocystis sp.,Chlorophyta,48,1.28E+06,8.40E+07,NA,Chlorophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Cryptomonas sp.,Cryptophyta,6,1.60E+05,1.22E+08,NA,Cryptophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Plagioselmis nannoplanctica,Cryptophyta,22,5.88E+05,7.55E+07,NA,Cryptophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Aphanizomenon sp.,Cyanobacteria,51,3.70E+05,1.31E+07,NA,Cyanobacteria
LE-WQ1,8/6/2018,10:00,water,0-3.6,cf. Aphanocapsa sp.,Cyanobacteria,123,3.29E+06,1.72E+06,NA,Cyanobacteria
LE-WQ1,8/6/2018,10:00,water,0-3.6,Dolichospermum sp.,Cyanobacteria,43,1.15E+06,7.52E+07,NA,Cyanobacteria
LE-WQ1,8/6/2018,10:00,water,0-3.6,Merismopedia sp.,Cyanobacteria,96,2.57E+06,2.05E+07,NA,Cyanobacteria
LE-WQ1,8/6/2018,10:00,water,0-3.6,Microcystis sp.,Cyanobacteria,416,1.11E+07,7.28E+08,NA,Cyanobacteria
LE-WQ1,8/6/2018,10:00,water,0-3.6,cf. Planktolyngbya sp.,Cyanobacteria,282,7.54E+06,1.18E+07,NA,Cyanobacteria
LE-WQ1,8/6/2018,10:00,water,0-3.6,cf. Chrysochromulina sp.,Haptophyta,10,2.67E+05,7.09E+06,NA,Haptophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Dinobryon sp.,Ochrophyta,1,7.26E+03,4.47E+06,NA,Ochrophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,cf. Ochromonas sp.,Ochrophyta,4,1.07E+05,7.00E+06,NA,Ochrophyta
LE-WQ1,8/6/2018,10:00,water,0-3.6,Ceratium hirundinella,Miozoa,1,2.67E+04,1.18E+09,NA,Miozoa
LE-WQ1,8/6/2018,10:00,water,0-3.6,Peridinium sp.,Miozoa,2,1.45E+04,3.43E+08,NA,Miozoa
LE-WQ1,9/6/2018,9:40,water,0-3.6,Actinocyclus sp.,Bacillariophyta,1,4.00E+02,1.52E+06,NA,Bacillariophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Aulacoseira sp.,Bacillariophyta,9,2.96E+05,5.58E+08,NA,Bacillariophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Cyclotella sp.,Bacillariophyta,2,8.00E+02,2.54E+05,NA,Bacillariophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Fragilaria crotonensis,Bacillariophyta,10,4.00E+03,2.34E+06,NA,Bacillariophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Fragilaria sp.,Bacillariophyta,6,1.97E+05,2.61E+07,NA,Bacillariophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Nitzschia sp.,Bacillariophyta,4,1.32E+05,1.13E+07,NA,Bacillariophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Stephanodiscus sp.,Bacillariophyta,1,3.29E+04,3.49E+07,NA,Bacillariophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Chlorella sp.,Chlorophyta,56,1.84E+06,7.72E+06,NA,Chlorophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Crucigenia sp.,Chlorophyta,16,1.16E+05,1.39E+06,NA,Chlorophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Kirchneriella sp.,Chlorophyta,1,4.00E+02,7.85E+03,NA,Chlorophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Oocystis sp.,Chlorophyta,4,1.32E+05,2.48E+07,NA,Chlorophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Scenedesmus sp.,Chlorophyta,4,1.32E+05,1.38E+06,NA,Chlorophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Sphaerocystis sp.,Chlorophyta,93,3.72E+04,1.77E+06,NA,Chlorophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Plagioselmis nannoplanctica,Cryptophyta,11,3.62E+05,4.64E+07,NA,Cryptophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,Rhodomonas sp.,Cryptophyta,3,9.87E+04,2.93E+07,NA,Cryptophyta
LE-WQ1,9/6/2018,9:40,water,0-3.6,cf. Aphanocapsa sp.,Cyanobacteria,839,2.76E+07,1.45E+07,NA,Cyanobacteria
LE-WQ1,9/6/2018,9:40,water,0-3.6,Chroococcus sp.,Cyanobacteria,24,7.90E+05,2.65E+07,NA,Cyanobacteria
LE-WQ1,9/6/2018,9:40,water,0-3.6,Merismopedia sp.,Cyanobacteria,214,8.56E+04,1.34E+06,NA,Cyanobacteria
LE-WQ1,9/6/2018,9:40,water,0-3.6,Microcystis sp.,Cyanobacteria,446,1.47E+07,4.92E+08,NA,Cyanobacteria
LE-WQ1,9/6/2018,9:40,water,0-3.6,Pseudanabaena endophytica,Cyanobacteria,128,4.21E+06,2.23E+07,NA,Cyanobacteria
LE-WQ1,9/6/2018,9:40,water,0-3.6,cf. Pseudanabaena sp.,Cyanobacteria,14,5.60E+03,7.04E+04,NA,Cyanobacteria
LE-WQ1,9/11/2018,10:10,water,0-3.7,Actinocyclus sp.,Bacillariophyta,2,2.76E+04,7.83E+07,NA,Bacillariophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Aulacoseira sp.,Bacillariophyta,37,5.11E+05,3.14E+08,NA,Bacillariophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Cocconeis placentula,Bacillariophyta,2,2.76E+04,1.47E+07,NA,Bacillariophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Cyclotella sp.,Bacillariophyta,19,2.62E+05,1.54E+07,NA,Bacillariophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Navicula sp.,Bacillariophyta,1,4.00E+02,1.04E+05,NA,Bacillariophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Nitzschia spp.,Bacillariophyta,6,8.28E+04,4.72E+06,NA,Bacillariophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,cf. Staurosira sp.,Bacillariophyta,5,6.90E+04,4.23E+06,NA,Bacillariophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,cf. Chlorella sp.,Chlorophyta,74,1.02E+06,4.28E+06,NA,Chlorophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Dictyosphaerium sp.,Chlorophyta,16,1.16E+05,4.87E+06,NA,Chlorophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Drepanochloris nannoselene,Chlorophyta,5,6.90E+04,1.90E+05,NA,Chlorophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Monactinus simplex,Chlorophyta,32,4.42E+05,3.06E+08,NA,Chlorophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Scenedesmus sp.,Chlorophyta,14,1.93E+05,2.43E+06,NA,Chlorophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,cf. Sphaerocystis sp.,Chlorophyta,32,2.32E+05,1.52E+07,NA,Chlorophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Tetraedron minimum,Chlorophyta,1,4.00E+02,3.00E+04,NA,Chlorophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Cryptomonas sp.,Cryptophyta,1,1.38E+04,9.95E+06,NA,Cryptophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Plagioselmis nannoplanctica,Cryptophyta,33,4.55E+05,5.84E+07,NA,Cryptophyta
LE-WQ1,9/11/2018,10:10,water,0-3.7,Merismopedia sp.,Cyanobacteria,512,7.07E+06,5.65E+07,NA,Cyanobacteria
LE-WQ1,9/11/2018,10:10,water,0-3.7,Microcystis sp.,Cyanobacteria,240,3.31E+06,2.17E+08,NA,Cyanobacteria
LE-WQ1,9/11/2018,10:10,water,0-3.7,cf. Planktolyngbya sp.,Cyanobacteria,56,7.73E+05,1.21E+06,NA,Cyanobacteria
LE-WQ1,9/11/2018,10:10,water,0-3.7,Kephyrion sp.,Ochrophyta,1,7.26E+03,3.04E+05,NA,Ochrophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Actinocyclus sp.,Bacillariophyta,2,8.00E+02,6.34E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Aulacoseira sp.,Bacillariophyta,2,1.71E+04,3.23E+07,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Cocconeis placentula,Bacillariophyta,4,3.42E+04,1.51E+07,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Cyclotella sp.,Bacillariophyta,6,5.13E+04,3.02E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Fragilaria sp.,Bacillariophyta,15,6.00E+03,2.09E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Gomphonema sp.,Bacillariophyta,1,7.26E+03,1.51E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Staurosira sp.,Bacillariophyta,2,1.71E+04,1.29E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Thalassiosira sp.,Bacillariophyta,3,1.20E+03,9.56E+05,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,cf. Chlorella sp.,Chlorophyta,85,7.27E+05,3.05E+06,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Pediastrum duplex,Chlorophyta,32,1.28E+04,2.45E+06,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,Scenedesmus sp.,Chlorophyta,4,3.42E+04,9.68E+05,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,cf. Plagioselmis nannoplanctica,Cryptophyta,43,3.68E+05,4.72E+07,Cannot meet tally in 50 fields.,Cryptophyta
LE-WQ2,9/11/2018,11:05,water,0-3.9,cf. Aphanocapsa sp.,Cyanobacteria,32,2.32E+05,1.22E+05,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ2,9/11/2018,11:05,water,0-3.9,Chroococcus sp.,Cyanobacteria,16,6.40E+03,5.24E+04,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ2,9/11/2018,11:05,water,0-3.9,Planktothrix sp.,Cyanobacteria,60,2.40E+04,5.09E+05,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ2,9/11/2018,11:10,water,0-3.9,Achnanthidium sp.,Bacillariophyta,3,1.60E+04,5.04E+05,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Aulacoseira sp.,Bacillariophyta,6,3.21E+04,1.54E+07,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Cocconeis placentula,Bacillariophyta,1,4.54E+03,3.53E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Cyclotella sp.,Bacillariophyta,12,6.42E+04,3.78E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Encyonema sp.,Bacillariophyta,1,5.35E+03,1.93E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Fragilaria sp.,Bacillariophyta,1,2.50E+02,2.24E+04,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Nitzschia sp.,Bacillariophyta,3,1.60E+04,1.06E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,cf. Chlamydomonas sp.,Chlorophyta,1,5.35E+03,3.50E+05,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,cf. Chlorella sp.,Chlorophyta,53,2.83E+05,1.19E+06,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Drepanochloris nannoselene,Chlorophyta,1,5.35E+03,1.47E+04,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,Scenedesmus sp.,Chlorophyta,4,2.14E+04,2.24E+05,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,cf. Plagioselmis nannoplanctica,Cryptophyta,8,4.28E+04,5.49E+06,Cannot meet tally in 50 fields.,Cryptophyta
LE-WQ2,9/11/2018,11:10,water,0-3.9,cf. Aphanocapsa sp.,Cyanobacteria,78,3.54E+05,1.85E+05,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ2,9/11/2018,11:10,water,0-3.9,Microcystis sp.,Cyanobacteria,72,3.85E+05,2.52E+07,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ2,9/11/2018,11:10,water,0-3.9,Planktothrix sp.,Cyanobacteria,55,1.38E+04,2.92E+05,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ2,9/11/2018,11:10,water,0-3.9,cf. Pseudanabaena sp.,Cyanobacteria,25,1.34E+05,3.15E+05,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ2,9/11/2018,11:10,water,0-3.9,cf. Ochromonas sp.,Ochrophyta,1,5.35E+03,2.88E+06,Cannot meet tally in 50 fields.,Ochrophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Aulacoseira sp.,Bacillariophyta,4,3.42E+04,1.08E+07,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Cocconeis placentula,Bacillariophyta,1,8.56E+03,4.57E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Cyclotella sp.,Bacillariophyta,17,1.45E+05,8.57E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Fragilaria sp.,Bacillariophyta,8,6.84E+04,4.84E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Navicula sp.,Bacillariophyta,1,4.00E+02,2.43E+05,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Nitzschia sp.,Bacillariophyta,2,1.45E+04,7.41E+05,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Pantocsekiella ocellata,Bacillariophyta,1,4.00E+02,8.04E+04,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Planothidium sp.,Bacillariophyta,1,4.00E+02,6.13E+04,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Rhoicosphenia abbreviata,Bacillariophyta,1,4.00E+02,1.38E+05,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Staurosira sp.,Bacillariophyta,4,3.42E+04,3.87E+06,Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,cf. Chlamydomonas sp.,Chlorophyta,1,4.00E+02,4.52E+04,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,cf. Chlorella sp.,Chlorophyta,58,4.96E+05,2.08E+06,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Pediastrum duplex,Chlorophyta,64,2.56E+04,2.26E+06,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Scenedesmus sp.,Chlorophyta,18,1.54E+05,1.61E+06,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Sphaerocystis sp.,Chlorophyta,32,2.74E+05,1.79E+07,Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Plagioselmis nannoplanctica,Cryptophyta,19,1.63E+05,2.09E+07,Cannot meet tally in 50 fields.,Cryptophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,Chroococcus sp.,Cyanobacteria,24,2.05E+05,2.90E+06,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ5,9/11/2018,12:10,water,0-7.7,Merismopedia sp.,Cyanobacteria,64,5.48E+05,4.38E+06,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ5,9/11/2018,12:10,water,0-7.7,Microcystis sp.,Cyanobacteria,46,3.94E+05,2.58E+07,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ5,9/11/2018,12:10,water,0-7.7,cf. Planktolyngbya sp.,Cyanobacteria,37,3.17E+05,4.97E+05,Cannot meet tally in 50 fields.,Cyanobacteria
LE-WQ5,9/11/2018,12:10,water,0-7.7,Dinobryon sp.,Ochrophyta,1,7.26E+03,6.57E+06,Cannot meet tally in 50 fields.,Ochrophyta
LE-WQ5,9/11/2018,12:10,water,0-7.7,cf. Ochromonas sp.,Ochrophyta,16,1.37E+05,8.96E+06,Cannot meet tally in 50 fields.,Ochrophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Actinocyclus sp.,Bacillariophyta,3,4.01E+04,2.76E+08,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Aulacoseira spp.,Bacillariophyta,38,5.08E+05,9.97E+08,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Cyclotella meneghiniana,Bacillariophyta,1,4.00E+02,8.04E+05,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Cyclotella sp.,Bacillariophyta,23,3.07E+05,1.81E+07,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Fragilaria sp.,Bacillariophyta,2,2.67E+04,3.97E+06,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Nitzschia sp.,Bacillariophyta,7,5.08E+04,3.62E+06,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Stephanodiscus sp.,Bacillariophyta,2,1.45E+04,5.03E+07,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Surirella librile,Bacillariophyta,1,4.00E+02,1.56E+06,NA,Bacillariophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,cf. Chlorella sp.,Chlorophyta,273,3.65E+06,1.53E+07,NA,Chlorophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Closteriopsis acicularis,Chlorophyta,1,4.00E+02,1.61E+05,NA,Chlorophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Crucigenia sp.,Chlorophyta,4,5.35E+04,1.07E+06,NA,Chlorophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Dictyosphaerium sp.,Chlorophyta,14,1.87E+05,2.65E+06,NA,Chlorophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Monactinus simplex,Chlorophyta,16,6.40E+03,2.11E+06,NA,Chlorophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Monoraphidium minutum,Chlorophyta,1,1.34E+04,1.73E+05,NA,Chlorophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Pediastrum duplex,Chlorophyta,60,2.40E+04,4.23E+06,NA,Chlorophyta
LE-WQ1,9/12/2018,9:54,water,0-3.7,Scenedesmus sp.,Chlorophyta,4,2.91E+04,1.10E+06,NA,Chlorophyta
